ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
10635,39,admin.,married,primary,no,237,no,no,unknown,16,jun,215,2,-1,0,unknown
15970,34,management,married,tertiary,no,0,no,no,cellular,22,jul,81,2,-1,0,unknown
22125,37,technician,married,secondary,no,28,no,no,cellular,21,aug,101,2,-1,0,unknown
39053,30,blue-collar,divorced,primary,no,53,yes,no,cellular,18,may,116,1,-1,0,unknown
10508,57,blue-collar,married,primary,no,24,no,no,unknown,16,jun,109,2,-1,0,unknown
24687,40,unemployed,married,secondary,no,219,yes,no,cellular,17,nov,204,2,196,1,failure
30971,27,unemployed,single,primary,no,799,no,no,cellular,9,feb,106,4,-1,0,unknown
39045,31,admin.,single,secondary,no,1129,yes,no,cellular,18,may,145,3,-1,0,unknown
32070,62,housemaid,married,tertiary,no,1528,no,no,cellular,14,apr,496,1,-1,0,unknown
9915,36,blue-collar,married,secondary,no,561,yes,no,unknown,9,jun,198,2,-1,0,unknown
32003,52,blue-collar,married,secondary,no,543,yes,no,cellular,13,apr,211,2,-1,0,unknown
27373,43,management,married,tertiary,no,2083,no,no,cellular,21,nov,120,2,-1,0,unknown
41107,56,blue-collar,married,secondary,no,241,yes,no,cellular,17,aug,97,2,-1,0,unknown
33849,34,technician,married,tertiary,no,0,yes,yes,cellular,28,apr,101,2,-1,0,unknown
13092,39,services,single,secondary,no,230,no,yes,cellular,8,jul,106,1,-1,0,unknown
8563,32,blue-collar,married,secondary,no,478,yes,no,unknown,3,jun,200,1,-1,0,unknown
25988,32,management,single,tertiary,no,2515,no,yes,cellular,19,nov,223,2,-1,0,unknown
35232,34,management,divorced,tertiary,no,94,yes,no,cellular,7,may,46,1,-1,0,unknown
38289,31,blue-collar,married,secondary,no,154,yes,yes,cellular,15,may,454,1,-1,0,unknown
23452,30,management,married,tertiary,no,549,no,no,cellular,28,aug,59,8,-1,0,unknown
13205,29,technician,single,secondary,no,359,yes,no,cellular,8,jul,604,1,-1,0,unknown
37438,32,blue-collar,married,secondary,no,210,yes,no,cellular,13,may,308,3,364,1,other
21835,53,management,married,tertiary,no,404,no,no,cellular,20,aug,329,4,-1,0,unknown
27293,30,services,single,secondary,no,677,yes,no,cellular,21,nov,108,1,-1,0,unknown
33602,32,management,married,tertiary,no,1683,yes,yes,cellular,20,apr,72,2,-1,0,unknown
2400,24,blue-collar,single,secondary,no,-10,yes,no,unknown,13,may,106,1,-1,0,unknown
37282,36,blue-collar,single,secondary,yes,-1157,yes,no,cellular,13,may,323,2,-1,0,unknown
14093,47,entrepreneur,married,tertiary,no,416,yes,yes,telephone,11,jul,87,2,-1,0,unknown
22386,50,self-employed,married,primary,no,0,no,no,cellular,22,aug,125,4,-1,0,unknown
43770,31,blue-collar,single,secondary,no,411,no,no,cellular,21,may,91,3,361,1,failure
35375,57,retired,married,secondary,no,455,yes,no,cellular,7,may,361,1,-1,0,unknown
16138,28,technician,single,tertiary,no,968,no,yes,cellular,22,jul,470,2,-1,0,unknown
6926,31,admin.,single,secondary,no,1306,yes,no,unknown,28,may,217,5,-1,0,unknown
8481,39,blue-collar,married,primary,no,572,yes,yes,unknown,3,jun,235,1,-1,0,unknown
32732,29,blue-collar,married,secondary,no,137,yes,no,cellular,17,apr,343,2,316,3,other
8627,38,blue-collar,married,primary,no,2472,yes,no,unknown,3,jun,176,2,-1,0,unknown
2686,53,retired,divorced,tertiary,no,599,yes,no,unknown,13,may,322,3,-1,0,unknown
9958,51,admin.,divorced,secondary,no,2717,no,no,unknown,9,jun,559,2,-1,0,unknown
34398,28,blue-collar,married,secondary,no,61,yes,no,cellular,4,may,226,2,319,1,success
22558,32,technician,married,tertiary,no,43,no,no,cellular,22,aug,154,5,-1,0,unknown
37019,47,services,married,secondary,no,-98,yes,yes,telephone,13,may,211,1,-1,0,unknown
6565,27,blue-collar,married,secondary,no,0,no,no,unknown,27,may,346,3,-1,0,unknown
45206,25,technician,single,secondary,no,505,no,yes,cellular,17,nov,386,2,-1,0,unknown
39480,44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,unknown
38229,34,housemaid,divorced,secondary,no,787,yes,no,cellular,15,may,665,1,-1,0,unknown
2353,45,blue-collar,married,primary,no,323,yes,no,unknown,13,may,276,2,-1,0,unknown
27405,30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown
28816,36,services,married,secondary,no,238,no,no,cellular,30,jan,424,1,-1,0,unknown
7094,33,management,married,tertiary,no,2508,yes,no,unknown,29,may,42,7,-1,0,unknown
28434,34,services,single,secondary,no,3080,no,no,cellular,29,jan,27,1,-1,0,unknown
40562,79,retired,married,secondary,no,4738,no,no,telephone,9,jul,151,5,-1,0,unknown
20477,47,services,married,primary,no,586,no,no,cellular,12,aug,68,2,-1,0,unknown
18792,33,management,single,tertiary,no,-75,yes,yes,cellular,31,jul,22,8,-1,0,unknown
15879,33,management,married,tertiary,no,1,yes,yes,cellular,21,jul,551,8,-1,0,unknown
1631,53,entrepreneur,married,secondary,no,-118,yes,no,unknown,9,may,101,3,-1,0,unknown
10550,45,blue-collar,married,secondary,no,3037,no,no,unknown,16,jun,60,2,-1,0,unknown
37269,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other
16787,40,technician,married,secondary,no,203,yes,no,cellular,24,jul,328,1,-1,0,unknown
16420,32,blue-collar,single,secondary,no,0,no,no,cellular,23,jul,271,6,-1,0,unknown
11696,40,housemaid,married,primary,no,746,no,no,unknown,20,jun,246,3,-1,0,unknown
9219,37,blue-collar,married,secondary,no,0,no,yes,unknown,5,jun,1302,13,-1,0,unknown
23478,42,technician,married,secondary,no,29,no,no,cellular,28,aug,53,11,-1,0,unknown
21172,51,management,divorced,tertiary,no,71,yes,no,cellular,14,aug,178,2,-1,0,unknown
218,53,unemployed,married,unknown,no,13,no,no,unknown,5,may,410,3,-1,0,unknown
13505,53,technician,divorced,secondary,no,320,no,no,cellular,9,jul,175,1,-1,0,unknown
9629,60,retired,married,secondary,no,2586,no,no,unknown,6,jun,150,4,-1,0,unknown
35782,28,admin.,single,secondary,no,-281,yes,no,cellular,8,may,144,4,340,4,other
30652,46,blue-collar,married,secondary,no,1352,yes,no,cellular,6,feb,193,1,-1,0,unknown
42255,27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure
17729,36,self-employed,married,tertiary,no,2017,no,no,cellular,29,jul,246,18,-1,0,unknown
31360,30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown
8148,32,housemaid,married,tertiary,no,10,yes,no,unknown,2,jun,658,2,-1,0,unknown
25230,52,services,married,secondary,no,2257,yes,no,telephone,18,nov,102,2,188,1,failure
28856,32,management,married,tertiary,no,943,yes,no,cellular,30,jan,402,2,2,2,other
6010,34,services,married,secondary,no,1414,yes,no,unknown,26,may,192,4,-1,0,unknown
41303,51,management,married,tertiary,no,2582,no,no,cellular,26,aug,197,3,-1,0,unknown
27545,55,management,married,secondary,no,1928,no,no,cellular,21,nov,87,4,-1,0,unknown
15605,46,admin.,divorced,secondary,no,289,no,yes,cellular,21,jul,76,3,-1,0,unknown
3294,53,entrepreneur,married,secondary,no,111,yes,no,unknown,15,may,750,2,-1,0,unknown
2508,36,blue-collar,married,secondary,no,1165,yes,no,unknown,13,may,1001,4,-1,0,unknown
27539,49,entrepreneur,married,tertiary,no,763,no,no,cellular,21,nov,129,4,-1,0,unknown
18300,42,admin.,married,secondary,no,3842,no,no,cellular,31,jul,130,4,-1,0,unknown
15903,30,blue-collar,married,primary,no,1,yes,yes,telephone,22,jul,80,2,-1,0,unknown
23729,43,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,142,10,-1,0,unknown
35286,21,technician,single,secondary,no,64,yes,no,cellular,7,may,16,1,-1,0,unknown
13692,33,blue-collar,married,primary,yes,2,yes,yes,cellular,9,jul,227,1,-1,0,unknown
44719,31,technician,married,tertiary,no,3192,yes,no,cellular,7,sep,179,1,186,2,failure
6615,37,admin.,married,secondary,no,18,yes,yes,unknown,28,may,103,4,-1,0,unknown
22093,42,technician,married,secondary,no,5,no,no,cellular,21,aug,98,2,-1,0,unknown
25257,44,technician,married,secondary,no,2626,yes,no,cellular,18,nov,170,2,188,3,failure
19165,54,management,married,tertiary,no,0,no,no,cellular,5,aug,214,3,-1,0,unknown
26842,47,management,married,tertiary,no,7741,yes,no,cellular,20,nov,693,3,-1,0,unknown
5638,38,admin.,married,secondary,no,0,yes,no,unknown,23,may,353,2,-1,0,unknown
44462,45,management,married,secondary,no,446,no,no,cellular,6,aug,304,3,-1,0,unknown
5979,45,management,divorced,tertiary,no,-901,yes,no,unknown,26,may,86,3,-1,0,unknown
36142,41,admin.,single,unknown,no,419,yes,no,cellular,11,may,442,1,370,3,failure
9360,30,technician,single,tertiary,no,799,yes,yes,unknown,6,jun,91,18,-1,0,unknown
21845,31,technician,married,secondary,no,310,yes,no,cellular,20,aug,228,2,-1,0,unknown
38815,40,admin.,single,secondary,no,2040,yes,no,cellular,18,may,906,2,350,2,failure
37636,46,technician,married,tertiary,no,217,yes,no,cellular,14,may,141,1,346,2,other
43298,33,admin.,single,secondary,no,206,yes,no,cellular,15,mar,287,2,-1,0,unknown
18579,56,retired,married,secondary,no,728,no,no,cellular,31,jul,107,15,-1,0,unknown
19629,53,self-employed,married,tertiary,no,20,yes,no,cellular,7,aug,218,2,-1,0,unknown
43739,73,retired,married,secondary,no,2850,no,no,cellular,17,may,157,2,28,5,failure
5471,45,blue-collar,divorced,primary,no,-311,yes,no,unknown,23,may,1030,1,-1,0,unknown
28811,53,services,divorced,tertiary,no,329,no,no,cellular,30,jan,189,1,-1,0,unknown
42552,48,self-employed,married,secondary,no,1559,no,no,cellular,24,dec,520,3,133,3,failure
22161,34,management,single,tertiary,no,0,no,no,cellular,21,aug,183,2,-1,0,unknown
1573,31,blue-collar,married,primary,no,856,yes,no,unknown,8,may,303,3,-1,0,unknown
41620,19,student,single,unknown,no,179,no,no,cellular,24,sep,62,3,-1,0,unknown
13013,31,entrepreneur,divorced,tertiary,no,2,no,yes,cellular,7,jul,53,1,-1,0,unknown
29645,54,unemployed,married,primary,no,541,yes,no,cellular,3,feb,237,3,-1,0,unknown
26151,37,technician,single,unknown,no,7245,no,no,cellular,20,nov,143,6,-1,0,unknown
42154,34,management,married,tertiary,no,1778,no,no,cellular,4,nov,358,1,162,2,failure
38325,30,blue-collar,married,primary,no,714,yes,no,cellular,15,may,199,1,-1,0,unknown
25960,31,admin.,divorced,tertiary,no,-2,yes,no,cellular,19,nov,300,1,-1,0,unknown
30067,36,blue-collar,married,unknown,no,1023,yes,no,cellular,4,feb,184,2,-1,0,unknown
19714,54,services,married,primary,no,1059,no,no,cellular,7,aug,147,3,-1,0,unknown
16989,40,blue-collar,married,secondary,no,0,no,no,cellular,25,jul,96,2,-1,0,unknown
13749,44,management,divorced,tertiary,no,-710,yes,no,cellular,10,jul,183,1,-1,0,unknown
21829,46,management,divorced,tertiary,no,0,no,no,cellular,20,aug,50,2,-1,0,unknown
10085,60,blue-collar,married,primary,no,3230,no,no,unknown,11,jun,281,4,-1,0,unknown
37224,44,blue-collar,married,secondary,no,1311,yes,no,cellular,13,may,184,1,364,1,failure
33008,34,admin.,single,secondary,no,846,yes,no,cellular,17,apr,758,2,-1,0,unknown
44336,36,services,married,secondary,no,11650,yes,no,telephone,29,jul,268,1,-1,0,unknown
34197,28,unemployed,single,primary,no,236,no,no,cellular,4,may,193,1,87,3,failure
8315,43,blue-collar,married,primary,no,7343,yes,no,unknown,2,jun,217,4,-1,0,unknown
11050,36,services,single,secondary,no,398,yes,yes,unknown,17,jun,77,2,-1,0,unknown
26655,30,admin.,single,tertiary,no,732,no,no,cellular,20,nov,179,1,-1,0,unknown
18204,27,services,divorced,secondary,no,397,no,yes,cellular,30,jul,192,3,-1,0,unknown
23984,47,self-employed,married,primary,no,1056,no,no,telephone,29,aug,58,2,-1,0,unknown
43680,33,services,married,secondary,no,386,no,no,cellular,12,may,317,1,181,5,success
21869,31,technician,married,secondary,no,141,no,no,cellular,20,aug,110,2,-1,0,unknown
6050,33,blue-collar,married,secondary,no,-271,yes,yes,unknown,26,may,118,2,-1,0,unknown
17069,27,blue-collar,married,secondary,no,5505,yes,yes,cellular,25,jul,134,1,-1,0,unknown
31686,43,blue-collar,married,secondary,no,902,yes,no,cellular,7,apr,91,1,328,1,failure
10945,50,management,married,tertiary,no,557,yes,no,unknown,17,jun,200,4,-1,0,unknown
27172,31,blue-collar,single,secondary,no,-159,no,yes,telephone,21,nov,49,1,-1,0,unknown
23671,36,technician,divorced,tertiary,no,466,no,no,cellular,28,aug,171,1,-1,0,unknown
7827,41,management,divorced,secondary,no,2666,yes,no,unknown,30,may,170,2,-1,0,unknown
34495,58,admin.,married,secondary,no,2160,yes,yes,cellular,5,may,1090,1,-1,0,unknown
31090,82,retired,married,tertiary,no,278,no,no,cellular,16,feb,223,7,-1,0,unknown
35858,43,services,divorced,secondary,no,313,yes,no,cellular,8,may,155,2,-1,0,unknown
37357,37,management,single,tertiary,no,2576,yes,no,cellular,13,may,417,1,-1,0,unknown
32659,44,entrepreneur,married,secondary,no,887,yes,no,cellular,17,apr,519,1,14,2,failure
10498,39,unemployed,married,tertiary,no,11787,no,no,unknown,16,jun,104,4,-1,0,unknown
16980,54,management,single,tertiary,no,3294,yes,no,cellular,25,jul,132,5,-1,0,unknown
28107,51,technician,married,unknown,no,413,yes,no,telephone,28,jan,82,2,254,2,failure
19205,50,technician,single,secondary,no,330,no,no,cellular,6,aug,376,3,-1,0,unknown
10310,52,admin.,married,secondary,no,693,no,no,unknown,12,jun,271,1,-1,0,unknown
16110,34,admin.,single,secondary,no,1,yes,no,cellular,22,jul,483,7,-1,0,unknown
8539,34,blue-collar,single,secondary,no,-42,yes,yes,unknown,3,jun,294,2,-1,0,unknown
43901,27,admin.,single,secondary,no,240,yes,yes,unknown,9,jun,46,1,-1,0,unknown
16167,36,admin.,married,secondary,no,286,yes,no,cellular,22,jul,167,9,-1,0,unknown
35404,51,admin.,married,secondary,no,3025,no,no,cellular,7,may,476,1,352,1,other
42351,27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success
25983,31,self-employed,single,tertiary,no,3361,no,no,cellular,19,nov,457,2,-1,0,unknown
26485,44,admin.,single,secondary,no,10386,yes,no,cellular,20,nov,95,1,-1,0,unknown
10537,48,technician,single,tertiary,no,0,no,no,unknown,16,jun,73,4,-1,0,unknown
40848,33,management,single,tertiary,no,312,no,no,cellular,11,aug,271,1,369,3,failure
33118,32,blue-collar,single,secondary,no,395,yes,yes,cellular,20,apr,339,1,-1,0,unknown
15387,28,admin.,married,secondary,no,5,yes,no,cellular,18,jul,121,1,-1,0,unknown
23473,43,management,single,secondary,no,465,no,no,cellular,28,aug,78,12,-1,0,unknown
41803,30,self-employed,single,secondary,no,5223,no,no,cellular,14,oct,404,2,-1,0,unknown
8105,41,blue-collar,married,secondary,no,114,yes,no,unknown,2,jun,82,3,-1,0,unknown
22916,44,management,married,tertiary,no,3674,no,no,cellular,26,aug,122,3,-1,0,unknown
5977,30,admin.,married,secondary,no,1265,yes,yes,unknown,26,may,414,2,-1,0,unknown
24853,59,retired,married,secondary,no,306,no,yes,cellular,18,nov,121,1,-1,0,unknown
1733,31,admin.,married,secondary,no,535,no,no,unknown,9,may,249,3,-1,0,unknown
43696,27,self-employed,single,tertiary,no,168,no,no,cellular,13,may,271,1,182,2,success
42385,66,management,married,unknown,no,2149,yes,no,cellular,30,nov,151,6,103,4,other
25077,38,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578,2,-1,0,unknown
28727,27,unemployed,single,secondary,no,92,yes,no,cellular,30,jan,274,4,-1,0,unknown
1305,38,management,divorced,tertiary,no,904,yes,no,unknown,8,may,475,1,-1,0,unknown
24555,58,unknown,divorced,secondary,no,3111,yes,no,cellular,17,nov,111,1,188,2,failure
42701,37,management,married,tertiary,no,539,no,no,cellular,18,jan,540,2,115,3,failure
31048,22,student,single,secondary,no,381,no,no,cellular,12,feb,227,1,-1,0,unknown
35884,52,technician,married,secondary,no,337,yes,no,cellular,8,may,247,1,261,4,failure
16595,38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,unknown
16506,37,management,married,tertiary,no,216,yes,no,cellular,23,jul,408,3,-1,0,unknown
31436,32,management,single,tertiary,no,1613,no,no,cellular,30,mar,253,2,129,5,failure
15159,59,retired,married,tertiary,no,6108,yes,no,cellular,17,jul,796,2,-1,0,unknown
866,35,technician,married,secondary,no,118,yes,no,unknown,7,may,236,1,-1,0,unknown
15577,41,blue-collar,single,secondary,no,98,no,yes,cellular,21,jul,97,6,-1,0,unknown
41971,40,admin.,married,tertiary,no,1108,no,no,cellular,26,oct,61,2,76,3,failure
22478,33,management,single,tertiary,no,112,no,no,cellular,22,aug,112,4,-1,0,unknown
23110,31,management,married,tertiary,no,392,no,no,cellular,26,aug,119,3,-1,0,unknown
20795,55,technician,married,secondary,no,303,no,yes,cellular,13,aug,261,2,-1,0,unknown
10046,38,self-employed,single,secondary,no,4056,no,no,unknown,11,jun,69,2,-1,0,unknown
18596,49,management,married,tertiary,no,413,no,yes,cellular,31,jul,196,4,-1,0,unknown
30920,26,student,single,secondary,no,477,no,no,cellular,9,feb,58,2,-1,0,unknown
1293,41,unknown,single,primary,no,2398,yes,no,unknown,8,may,287,2,-1,0,unknown
382,49,services,married,secondary,no,245,yes,yes,unknown,6,may,318,1,-1,0,unknown
4097,51,technician,single,secondary,no,4089,yes,no,unknown,19,may,318,1,-1,0,unknown
676,38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,unknown
27482,31,management,single,tertiary,no,307,no,no,cellular,21,nov,86,2,-1,0,unknown
19203,42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,66,7,-1,0,unknown
8924,40,blue-collar,married,secondary,no,2671,yes,yes,unknown,4,jun,423,2,-1,0,unknown
44489,32,services,married,secondary,no,859,yes,no,unknown,9,aug,39,1,-1,0,unknown
2816,55,admin.,married,secondary,no,332,yes,no,unknown,14,may,217,1,-1,0,unknown
4539,36,admin.,married,secondary,no,2030,yes,no,unknown,20,may,24,1,-1,0,unknown
23612,32,management,married,tertiary,no,864,yes,no,cellular,28,aug,17,19,-1,0,unknown
32665,44,blue-collar,married,primary,no,228,yes,no,cellular,17,apr,273,1,343,1,other
33707,74,retired,married,secondary,no,9480,no,no,cellular,21,apr,211,1,-1,0,unknown
12333,36,blue-collar,married,secondary,no,2103,no,yes,unknown,26,jun,71,1,-1,0,unknown
41869,63,retired,married,secondary,no,588,no,no,cellular,19,oct,143,2,-1,0,unknown
5206,27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown
42784,56,technician,married,tertiary,no,1181,no,no,cellular,28,jan,186,1,433,1,failure
43442,33,self-employed,single,tertiary,no,658,yes,no,cellular,12,apr,93,1,173,2,success
3233,40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,-1,0,unknown
41341,39,blue-collar,single,primary,no,24277,no,no,cellular,28,aug,261,1,-1,0,unknown
34102,47,blue-collar,married,primary,no,2749,yes,no,cellular,30,apr,774,2,164,1,failure
20905,59,technician,married,secondary,no,3562,no,no,cellular,13,aug,121,1,-1,0,unknown
22751,45,admin.,married,secondary,no,309,no,no,cellular,25,aug,72,4,-1,0,unknown
30777,28,blue-collar,married,secondary,no,1137,no,no,cellular,6,feb,129,4,211,3,other
22806,60,management,married,tertiary,yes,-311,no,no,cellular,25,aug,151,6,-1,0,unknown
41592,29,management,single,tertiary,no,874,yes,no,cellular,16,sep,152,1,103,1,success
11731,45,blue-collar,married,unknown,no,550,no,yes,unknown,20,jun,97,1,-1,0,unknown
40186,33,technician,single,secondary,no,66,no,no,cellular,5,jun,157,2,-1,0,unknown
23593,46,technician,single,tertiary,no,568,no,no,telephone,28,aug,51,4,-1,0,unknown
9790,39,blue-collar,married,tertiary,no,10483,no,no,unknown,9,jun,218,1,-1,0,unknown
34112,49,admin.,single,unknown,no,1226,no,no,cellular,30,apr,400,1,-1,0,unknown
12266,42,self-employed,divorced,tertiary,no,360,yes,no,unknown,24,jun,110,5,-1,0,unknown
44947,28,management,single,tertiary,no,616,yes,no,cellular,7,oct,116,1,503,2,success
8221,40,admin.,single,unknown,no,358,yes,no,unknown,2,jun,350,1,-1,0,unknown
19676,55,services,married,secondary,no,224,no,no,cellular,7,aug,180,3,-1,0,unknown
19146,30,technician,married,secondary,no,66,no,yes,cellular,5,aug,239,1,-1,0,unknown
2330,44,technician,single,tertiary,no,166,yes,no,unknown,13,may,267,3,-1,0,unknown
24611,34,management,single,tertiary,no,1049,yes,no,cellular,17,nov,101,2,129,1,failure
7203,58,unemployed,married,secondary,no,4497,yes,no,unknown,29,may,128,1,-1,0,unknown
13789,37,blue-collar,married,secondary,no,2023,yes,no,cellular,10,jul,214,1,-1,0,unknown
19122,44,management,married,tertiary,no,7485,no,no,cellular,5,aug,187,2,-1,0,unknown
30423,33,blue-collar,married,primary,no,28,no,yes,cellular,5,feb,144,2,-1,0,unknown
38059,57,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,125,5,-1,0,unknown
35668,45,services,married,secondary,no,770,yes,no,cellular,8,may,114,1,-1,0,unknown
17036,54,technician,married,secondary,no,1331,yes,no,telephone,25,jul,657,2,-1,0,unknown
24317,48,technician,married,secondary,no,32,yes,yes,cellular,17,nov,110,2,-1,0,unknown
31179,50,management,married,unknown,no,8345,no,no,cellular,27,feb,194,1,261,1,failure
31379,26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,-1,0,unknown
3597,48,entrepreneur,married,primary,no,3705,yes,no,unknown,15,may,151,2,-1,0,unknown
33213,28,management,single,tertiary,no,145,yes,no,cellular,20,apr,277,1,-1,0,unknown
5720,30,admin.,married,secondary,no,214,yes,yes,unknown,26,may,219,1,-1,0,unknown
22837,55,services,married,primary,no,269,no,no,cellular,25,aug,89,4,-1,0,unknown
440,35,admin.,married,secondary,no,530,yes,no,unknown,6,may,149,1,-1,0,unknown
27575,46,services,divorced,secondary,no,4329,no,no,cellular,21,nov,534,2,-1,0,unknown
40071,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure
39661,29,self-employed,married,tertiary,no,2305,no,no,cellular,27,may,82,2,-1,0,unknown
18658,37,admin.,married,secondary,no,1049,no,no,cellular,31,jul,126,5,-1,0,unknown
27696,36,management,married,tertiary,no,0,yes,no,cellular,21,nov,72,3,29,4,success
36491,42,management,married,secondary,no,218,yes,no,cellular,12,may,134,2,361,1,failure
41755,83,retired,married,tertiary,no,6236,no,no,cellular,12,oct,766,1,62,3,failure
8546,30,entrepreneur,single,tertiary,no,-63,yes,no,unknown,3,jun,94,1,-1,0,unknown
14359,54,admin.,divorced,unknown,no,0,no,no,cellular,14,jul,191,3,-1,0,unknown
40418,40,management,married,tertiary,no,2763,yes,no,cellular,2,jul,566,1,395,2,success
34342,30,management,married,tertiary,no,10884,no,no,cellular,4,may,333,2,-1,0,unknown
28005,46,services,divorced,secondary,no,755,no,no,cellular,28,jan,246,1,-1,0,unknown
41589,40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success
19194,31,technician,married,secondary,no,7,no,no,telephone,6,aug,116,6,-1,0,unknown
29654,41,management,divorced,tertiary,no,0,no,no,cellular,3,feb,475,3,-1,0,unknown
36673,37,housemaid,married,tertiary,no,166,yes,no,cellular,12,may,132,1,-1,0,unknown
28095,35,technician,married,secondary,no,2,no,no,telephone,28,jan,653,3,-1,0,unknown
34953,45,unemployed,divorced,secondary,no,728,yes,yes,cellular,6,may,156,2,169,1,failure
17090,49,blue-collar,married,primary,no,1644,yes,no,cellular,25,jul,238,4,-1,0,unknown
4594,40,services,married,primary,no,3559,yes,no,unknown,20,may,138,8,-1,0,unknown
17315,51,blue-collar,married,secondary,no,224,yes,yes,cellular,28,jul,231,5,-1,0,unknown
26717,31,admin.,single,secondary,no,6981,yes,no,cellular,20,nov,627,3,-1,0,unknown
1599,58,management,married,secondary,no,771,no,no,unknown,8,may,126,3,-1,0,unknown
2180,31,admin.,single,secondary,no,130,yes,yes,unknown,12,may,132,1,-1,0,unknown
34797,35,management,married,tertiary,no,105,yes,no,cellular,6,may,36,1,365,3,failure
10770,35,management,single,tertiary,no,1374,no,no,unknown,17,jun,45,2,-1,0,unknown
42399,68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,154,1,97,2,failure
19087,36,management,married,tertiary,no,287,no,yes,cellular,5,aug,156,1,-1,0,unknown
11948,24,unemployed,single,tertiary,no,39,yes,no,unknown,20,jun,15,3,-1,0,unknown
28448,27,admin.,single,secondary,no,671,yes,no,cellular,29,jan,243,1,-1,0,unknown
12827,27,services,married,secondary,no,221,no,yes,cellular,7,jul,554,1,-1,0,unknown
22031,54,self-employed,married,tertiary,no,0,yes,no,cellular,20,aug,83,5,-1,0,unknown
20432,31,management,single,tertiary,no,123,no,no,cellular,12,aug,82,2,-1,0,unknown
26172,57,unemployed,divorced,secondary,no,3,no,no,cellular,20,nov,77,3,-1,0,unknown
14266,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown
37133,42,services,married,secondary,no,0,yes,no,cellular,13,may,116,4,-1,0,unknown
5825,48,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,105,1,-1,0,unknown
33699,63,retired,married,unknown,no,2193,no,no,telephone,21,apr,1348,4,-1,0,unknown
34897,42,admin.,divorced,secondary,no,24,yes,no,cellular,6,may,219,2,-1,0,unknown
9249,36,management,married,tertiary,no,1357,yes,no,unknown,5,jun,74,5,-1,0,unknown
37155,30,blue-collar,married,primary,no,2,yes,yes,cellular,13,may,7,6,-1,0,unknown
16408,51,admin.,married,primary,no,576,yes,no,cellular,23,jul,434,1,-1,0,unknown
15764,38,blue-collar,single,secondary,no,0,yes,no,cellular,21,jul,292,8,-1,0,unknown
31131,85,retired,divorced,primary,no,7613,no,no,cellular,18,feb,355,3,-1,0,unknown
1164,32,admin.,single,secondary,no,89,yes,yes,unknown,8,may,308,3,-1,0,unknown
21229,37,management,married,tertiary,no,984,yes,no,cellular,18,aug,180,4,-1,0,unknown
10610,46,entrepreneur,married,secondary,no,757,no,no,unknown,16,jun,382,3,-1,0,unknown
36501,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown
1045,42,admin.,divorced,secondary,no,0,yes,no,unknown,7,may,229,2,-1,0,unknown
44101,70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,173,11,162,5,failure
3428,30,technician,married,secondary,no,1534,yes,yes,unknown,15,may,243,1,-1,0,unknown
16554,39,management,married,secondary,no,0,yes,no,cellular,24,jul,21,21,-1,0,unknown
19229,41,technician,married,secondary,no,3432,no,no,cellular,6,aug,140,3,-1,0,unknown
34874,23,services,married,secondary,no,83,yes,no,cellular,6,may,199,1,358,1,failure
6959,26,blue-collar,married,secondary,no,-284,yes,no,unknown,28,may,207,3,-1,0,unknown
29696,30,technician,single,secondary,no,62,yes,no,telephone,3,feb,678,2,252,1,other
38322,35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,1,368,1,failure
35636,56,blue-collar,married,secondary,no,1255,yes,no,telephone,8,may,145,1,-1,0,unknown
6956,29,management,divorced,tertiary,no,415,yes,yes,unknown,28,may,449,4,-1,0,unknown
44427,38,services,married,secondary,no,4017,no,no,cellular,4,aug,470,1,96,3,success
34537,33,blue-collar,divorced,primary,no,1022,yes,no,cellular,5,may,154,1,-1,0,unknown
30407,40,services,married,secondary,no,-212,yes,yes,cellular,5,feb,71,1,258,1,failure
